STATION,NAME,DATE,AWND,DAPR,MDPR,PGTM,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF2,WDF5,WESD,WESF,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",3/5/2020,12.53,,,,0,,0,0,38,45,24,,310,320,,,35.1,42.9,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",3/6/2020,8.72,,,,0,,0,0,31,40,21,,20,10,,,25.9,34,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",3/7/2020,20.36,,,,0,,0,0,29,39,19,,350,360,,,32,42.1,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",3/8/2020,6.26,,,,0,,0,0,34,48,20,,320,330,,,21,29.1,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",3/9/2020,4.47,,,,0,,0,0,40,53,29,,30,20,,,14.1,16.1,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",3/10/2020,4.7,,,,0.04,,0,0,37,46,31,,190,180,,,10.1,14.1,1,,,,,,1,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",3/11/2020,9.17,,,,0,,0,0,39,44,31,,340,310,,,23,28,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",3/12/2020,4.92,,,,0,,0,0,32,40,25,,20,10,,,14.1,17,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",3/13/2020,10.51,,,,0.74,,0,0,37,47,30,,160,170,,,25.9,36.9,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",3/14/2020,13.65,,,,0,,0,0,41,46,31,,320,320,,,31.1,38,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",3/15/2020,14.76,,,,0,,0,0,30,35,19,,330,340,,,23.9,31.1,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",3/16/2020,7.38,,,,0,,0,0,24,33,14,,10,10,,,17,21.9,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",3/17/2020,8.95,,,,0.08,,0,0,31,37,21,,160,160,,,23,35.1,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",3/18/2020,6.26,,,,0,,0,0,36,43,25,,290,290,,,13,25.1,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",3/19/2020,7.16,,,,0.11,,0,0,37,45,30,,180,180,,,18.1,25.1,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",3/20/2020,9.17,,,,0.02,,0,0,39,56,35,,200,300,,,17,25.1,1,1,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",3/21/2020,18.12,,,,0,,0,0,38,48,21,,330,320,,,28,36,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",3/22/2020,8.28,,,,0,,0,0,24,33,16,,340,310,,,19.9,23,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",3/23/2020,6.49,,,,0.33,,3.7,0,26,39,13,,160,180,,,19.9,25.9,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",3/24/2020,10.07,,,,0.19,,3.4,7.1,34,41,26,,360,360,,,19.9,23.9,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",3/25/2020,3.36,,,,0,,0,0,34,47,19,,170,130,,,15,19.9,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",3/26/2020,6.04,,,,0,,0,0,38,52,29,,60,40,,,14.1,19,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",3/27/2020,10.51,,,,0,,0,0,39,47,31,,330,320,,,30,38,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",3/28/2020,5.82,,,,0,,0,0,42,54,27,,300,270,,,12.1,15,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",3/29/2020,5.59,,,,0.27,,0,0,42,51,33,,140,140,,,23.9,32,1,,,1,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",3/30/2020,8.28,,,,0.3,,0.7,0,34,35,32,,360,360,,,15,19,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",3/31/2020,11.41,,,,0,,0,0,35,45,28,,10,40,,,19.9,25.1,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",4/1/2020,12.3,,,,0.1,,0,0,37,42,32,,10,30,,,19.9,28,1,,,,,,1,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",4/2/2020,16.55,,,,1.07,,0,0,40,46,37,,20,30,,,25.1,34,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",4/3/2020,19.01,,,,0.19,,0,0,44,49,38,,40,50,,,29.1,40,1,,,,,,1,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",4/4/2020,9.17,,,,0,,0,0,43,55,36,,40,40,,,18.1,21.9,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",4/5/2020,7.16,,,,0,,0,0,43,54,35,,180,170,,,17,21,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",4/6/2020,10.51,,,,0,,0,0,46,55,38,,330,320,,,23.9,35.1,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",4/7/2020,5.82,,,,0,,0,0,41,52,26,,330,320,,,21.9,25.9,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",4/8/2020,5.82,,,,0,,0,0,39,51,26,,20,30,,,15,21,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",4/9/2020,10.51,,,,0.87,,4.3,0,37,45,32,,150,150,,,25.1,35.1,1,1,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",4/10/2020,14.32,,,,0.44,,3.5,7.9,34,37,32,,330,330,,,32,38.9,1,1,,,,,1,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",4/11/2020,10.07,,,,0,,0,3.9,38,43,34,,310,320,,,23,32,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",4/12/2020,7.38,,,,0,,0,2,41,53,28,,170,240,,,17,23,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",4/13/2020,15.43,,,,1.39,,0,0,47,55,39,,190,190,,,36.9,61.1,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",4/14/2020,8.28,,,,0,,0,0,51,55,39,,290,320,,,19.9,27.1,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",4/15/2020,7.16,,,,0,,0,0,42,49,32,,280,330,,,21,29.1,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",4/16/2020,8.05,,,,0,,0,0,37,45,28,,330,320,,,21.9,27.1,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",4/17/2020,7.83,,,,0,,0,0,37,45,29,,270,270,,,23,31.1,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",4/18/2020,4.25,,,,0,,0,0,38,51,25,,110,120,,,13,16.1,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",4/19/2020,8.05,,,,0,,0,0,42,57,25,,180,170,,,21.9,29.1,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",4/20/2020,10.96,,,,0,,0,0,45,49,30,,320,320,,,28,34,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",4/21/2020,11.63,,,,0.34,,0,0,37,51,21,,190,190,,,28,40,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",4/22/2020,10.74,,,,0,,0,0,34,37,30,,280,280,,,23,31.1,1,,,,,,1,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",4/23/2020,8.95,,,,0,,0,0,37,50,26,,270,300,,,21,31.1,,,,,,,1,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",4/24/2020,2.68,,,,0,,0,0,41,59,23,,20,10,,,12.1,14.1,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",4/25/2020,5.82,,,,0,,0,0,46,64,30,,170,310,,,16.1,23.9,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",4/26/2020,5.82,,,,0.06,,0,0,47,62,32,,190,60,,,19.9,28,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",4/27/2020,19.01,,,,0.32,,0,0,42,44,34,,30,50,,,31.1,38.9,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",4/28/2020,12.75,,,,0,,0,0,44,58,33,,30,40,,,23,29.1,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",4/29/2020,7.83,,,,0,,0,0,49,63,34,,20,30,,,17,21,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",4/30/2020,8.72,,,,0,,0,0,43,52,34,,200,190,,,21.9,29.1,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",5/1/2020,8.95,,,,0.54,,0,0,48,54,43,,150,170,,,18.1,27.1,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",5/2/2020,14.99,,,,0.02,,0,0,52,62,41,,320,350,,,28,36,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",5/3/2020,7.38,,,,0,,0,0,52,66,36,,160,170,,,21,29.1,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",5/4/2020,9.62,,,,0,,0,0,53,64,44,,330,330,,,25.1,32,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",5/5/2020,13.2,,,,0,,0,0,46,56,34,,360,350,,,28,35.1,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",5/6/2020,5.14,,,,0,,0,0,46,60,28,,180,190,,,17,21,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",5/7/2020,5.37,,,,0,,0,0,49,59,42,,20,360,,,17,21.9,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",5/8/2020,9.4,,,,0.01,,0,0,47,55,36,,250,280,,,21,30,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",5/9/2020,16.11,,,,0.48,,1,1.2,37,42,33,,310,300,,,30,40.9,1,1,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",5/10/2020,11.41,,,,0,,0,0,41,48,34,,260,240,,,23,36.9,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",5/11/2020,8.95,,,,0.22,,0,0,50,64,40,,180,170,,,23.9,31.1,1,,,,,,1,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",5/12/2020,13.42,,,,0.1,,0,0,45,50,37,,320,320,,,30,38,1,,,,,,1,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",5/13/2020,11.86,,,,0,,0,0,44,55,35,,330,300,,,28,36,,,,,,,1,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",5/14/2020,10.07,,,,0,,0,0,53,66,38,,330,330,,,25.9,32,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",5/15/2020,7.38,,,,0.76,,0,0,51,60,39,,140,170,,,16.1,19.9,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",5/16/2020,9.17,,,,0.09,,0,0,50,58,45,,10,350,,,19.9,25.1,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",5/17/2020,6.26,,,,0,,0,0,55,70,37,,180,160,,,18.1,23,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",5/18/2020,5.37,,,,0,,0,0,56,70,40,,20,30,,,14.1,18.1,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",5/19/2020,8.95,,,,0,,0,0,54,69,40,,20,20,,,17,31.1,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",5/20/2020,6.26,,,,0,,0,0,55,71,37,,170,170,,,18.1,23,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",5/21/2020,7.83,,,,0,,0,0,62,81,46,,170,170,,,17,23,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",5/22/2020,8.28,,,,0,,0,0,68,88,44,,330,330,,,23.9,30,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",5/23/2020,9.17,,,,0,,0,0,63,67,39,,20,30,,,19.9,25.1,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",5/24/2020,8.28,,,,0,,0,0,51,64,34,,200,190,,,18.1,23,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",5/25/2020,10.07,,,,0,,0,0,52,65,40,,180,180,,,21.9,27.1,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",5/26/2020,10.29,,,,0,,0,0,63,77,52,,170,180,,,19.9,25.9,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",5/27/2020,8.72,,,,0,,0,0,67,85,55,,180,180,,,19.9,25.1,1,1,,,,,1,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",5/28/2020,10.29,,,,0,,0,0,67,81,59,,180,170,,,18.1,23,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",5/29/2020,13.2,,,,0,,0,0,72,81,64,,200,200,,,19.9,27.1,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",5/30/2020,9.62,,,,0,,0,0,69,80,51,,300,260,,,19.9,28,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",5/31/2020,12.3,,,,0,,0,0,57,62,39,,330,320,,,25.9,35.1,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",6/1/2020,8.72,,,,0,,0,0,48,60,35,,330,320,,,25.1,36,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",6/2/2020,6.49,,,,0,,0,0,53,68,35,,330,340,,,25.9,32,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",6/3/2020,3.36,,,,0.02,,0,0,57,65,51,,200,200,,,8.9,11,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",6/4/2020,6.93,,,,0,,0,0,64,79,52,,210,240,,,16.1,25.1,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",6/5/2020,7.38,,,,0,,0,0,69,82,56,,190,190,,,21,25.1,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",6/6/2020,5.14,,,,0.3,,0,0,68,76,58,,320,330,,,23,30,1,,1,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",6/7/2020,11.86,,,,0,,0,0,59,64,53,,360,360,,,19.9,23.9,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",6/8/2020,10.07,,,,0,,0,0,62,74,49,,320,330,,,23.9,30,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",6/9/2020,4.03,,,,0,,0,0,62,73,51,,320,320,,,16.1,21.9,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",6/10/2020,9.84,,,,0,,0,0,58,70,45,,170,160,,,23,33.1,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",6/11/2020,12.53,,,,0.36,,0,0,59,63,55,,180,190,,,25.1,38,1,1,,,,,1,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",6/12/2020,7.38,,,,0,,0,0,68,78,60,,180,190,,,21,27.1,1,1,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",6/13/2020,7.38,,,,0,,0,0,62,68,48,,330,350,,,18.1,23,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",6/14/2020,7.38,,,,0,,0,0,58,71,45,,20,20,,,15,19.9,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",6/15/2020,5.82,,,,0,,0,0,60,75,44,,350,350,,,15,21,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",6/16/2020,4.92,,,,0,,0,0,64,82,44,,190,180,,,17,21.9,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",6/17/2020,8.5,,,,0,,0,0,67,82,50,,180,170,,,17,23,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",6/18/2020,6.26,,,,0,,0,0,72,92,53,,210,210,,,15,19.9,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",6/19/2020,6.71,,,,0,,0,0,77,94,57,,190,170,,,16.1,19.9,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",6/20/2020,5.59,,,,0,,0,0,79,95,63,,180,200,,,16.1,19,,,1,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",6/21/2020,7.83,,,,0,,0,0,73,83,61,,140,140,,,16.1,23.9,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",6/22/2020,6.93,,,,0,,0,0,69,82,60,,160,190,,,13,16.1,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",6/23/2020,9.62,,,,0,,0,0,70,81,61,,180,170,,,18.1,25.1,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",6/24/2020,9.4,,,,0,,0,0,67,75,63,,180,180,,,17,21.9,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",6/25/2020,7.61,,,,0,,0,0,72,82,59,,190,220,,,18.1,25.1,1,1,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",6/26/2020,3.8,,,,0.49,,0,0,67,82,55,,100,90,,,21,23.9,1,,1,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",6/27/2020,6.49,,,,0,,0,0,70,82,57,,160,150,,,17,23,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",6/28/2020,5.37,,,,0,,0,0,69,83,61,,200,200,,,16.1,19,1,1,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",6/29/2020,7.61,,,,0.35,,0,0,67,70,64,,50,50,,,15,19.9,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",6/30/2020,8.28,,,,0.56,,0,0,67,71,65,,40,30,,,16.1,19,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",7/1/2020,7.16,,,,0,,0,0,70,78,64,,190,190,,,14.1,17,1,,,,,,1,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",7/2/2020,8.05,,,,0.44,,0,0,71,83,62,,350,350,,,23,28,1,,1,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",7/3/2020,7.38,,,,0,,0,0,68,76,56,,40,40,,,14.1,18.1,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",7/4/2020,8.28,,,,0,,0,0,63,74,54,,170,180,,,17,21,1,1,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",7/5/2020,8.72,,,,0.43,,0,0,61,71,57,,150,140,,,17,21.9,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",7/6/2020,6.93,,,,0,,0,0,65,79,57,,190,200,,,15,19,1,,,,,,1,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",7/7/2020,10.51,,,,0,,0,0,64,75,56,,170,180,,,21.9,27.1,1,1,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",7/8/2020,8.5,,,,0.12,,0,0,65,72,61,,340,330,,,23,27.1,1,,1,,,,1,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",7/9/2020,5.14,,,,0,,0,0,71,86,59,,180,190,,,14.1,17,1,1,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",7/10/2020,7.38,,,,0,,0,0,72,87,63,,200,200,,,17,21.9,1,1,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",7/11/2020,10.96,,,,0.56,,0,0,72,81,69,,170,160,,,21,27.1,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",7/12/2020,9.62,,,,0,,0,0,74,86,69,,180,180,,,19.9,23.9,1,,1,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",7/13/2020,4.25,,,,0.31,,0,0,76,85,64,,180,180,,,17,21,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",7/14/2020,9.84,,,,0,,0,0,66,69,62,,20,30,,,18.1,23,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",7/15/2020,9.62,,,,0,,0,0,67,78,54,,30,40,,,19.9,25.1,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",7/16/2020,5.59,,,,0,,0,0,62,75,50,,180,160,,,17,21,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",7/17/2020,7.61,,,,0.11,,0,0,59,64,53,,170,160,,,21,25.1,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",7/18/2020,5.59,,,,0,,0,0,70,88,60,,270,240,,,13,17,1,1,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",7/19/2020,5.59,,,,0,,0,0,74,83,66,,190,180,,,13,17,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",7/20/2020,7.61,,,,0,,0,0,79,92,71,,270,290,,,16.1,21,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",7/21/2020,7.61,,,,0,,0,0,77,85,62,,320,300,,,17,25.1,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",7/22/2020,3.8,,,,0.03,,0,0,70,80,57,,200,180,,,13,17,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",7/23/2020,3.8,,,,0.21,,0,0,71,81,63,,180,180,,,17,19.9,1,,1,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",7/24/2020,5.59,,,,0,,0,0,74,87,63,,340,20,,,15,19,1,1,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",7/25/2020,4.25,,,,0,,0,0,76,88,60,,270,230,,,12.1,17,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",7/26/2020,5.14,,,,0.08,,0,0,75,84,67,,360,360,,,17,23,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",7/27/2020,4.92,,,,1.92,,0,0,78,86,71,,160,160,,,16.1,19,1,,1,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",7/28/2020,6.04,,,,0,,0,0,80,90,67,,300,310,,,21,27.1,1,,1,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",7/29/2020,5.59,,,,0,,0,0,76,88,63,,170,230,,,15,19.9,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",7/30/2020,5.14,,,,0,,0,0,74,86,64,,320,330,,,21.9,31.1,,,1,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",7/31/2020,4.03,,,,0,,0,0,72,83,60,,320,250,,,13,21,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",8/1/2020,4.92,,,,0,,0,0,73,86,59,,320,350,,,13,17,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",8/2/2020,9.62,,,,0,,0,0,74,85,63,,170,170,,,21.9,28,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",8/3/2020,10.96,,,,0.05,,0,0,77,89,68,,250,300,,,19.9,28,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",8/4/2020,6.93,,,,0.37,,0,0,72,79,61,,170,180,,,30,40.9,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",8/5/2020,9.4,,,,0,,0,0,75,84,67,,180,170,,,28,38,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",8/6/2020,6.93,,,,0,,0,0,71,79,58,,280,280,,,16.1,25.1,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",8/7/2020,4.03,,,,0,,0,0,69,83,54,,190,190,,,15,19.9,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",8/8/2020,4.92,,,,0,,0,0,70,83,58,,200,180,,,13,16.1,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",8/9/2020,4.25,,,,0,,0,0,72,83,58,,320,280,,,12.1,17,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",8/10/2020,3.58,,,,0.05,,0,0,74,85,66,,170,170,,,16.1,19,1,,,,,,1,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",8/11/2020,8.05,,,,0,,0,0,76,91,65,,180,190,,,18.1,21.9,1,1,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",8/12/2020,5.37,,,,0.15,,0,0,78,88,67,,300,320,,,19.9,27.1,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",8/13/2020,2.91,,,,0,,0,0,76,87,59,,10,330,,,8.9,12.1,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",8/14/2020,7.61,,,,0,,0,0,76,87,65,,350,30,,,14.1,17,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",8/15/2020,8.28,,,,0,,0,0,71,81,59,,40,30,,,16.1,21,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",8/16/2020,4.7,,,,0,,0,0,67,77,55,,160,170,,,15,19.9,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",8/17/2020,5.37,,,,0,,0,0,69,80,60,,110,120,,,13,16.1,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",8/18/2020,4.7,,,,1.74,,0,0,65,74,58,,330,250,,,14.1,42.9,1,,1,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",8/19/2020,5.14,,,,0.02,,0,0,64,75,52,,330,230,,,19.9,27.1,1,,1,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",8/20/2020,5.82,,,,0,,0,0,64,75,51,,320,320,,,15,21,,,,,,,,
